stamp,rl_tire_pressure_gauge,rl_tire_pressure
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=757794885)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=757794885)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=757794885)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=757794885)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758479894)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758479894)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758479894)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758479894)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758479894)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=757817082)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=757817082)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=757817082)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=757817082)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=757817082)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=757798171)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=757798171)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=757798171)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=757798171)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=757798171)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757814519)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757814519)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757814519)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757814519)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757814519)",1423.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=757871996)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=757871996)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=757871996)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=757871996)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=757871996)",1424.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=758105246)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=758105246)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=758105246)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=758105246)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=758105246)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=757857297)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=757857297)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=757857297)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=757857297)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=757857297)",1426.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758609321)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758609321)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758609321)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758609321)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758609321)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=757837464)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=757837464)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=757837464)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=757837464)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=757837464)",1425.0,2401.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=757839549)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=757839549)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=757839549)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=757839549)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=757839549)",1425.0,2402.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=757848667)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=757848667)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=757848667)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=757848667)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=757848667)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=758599381)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=758599381)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=758599381)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=758599381)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=758599381)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=757957311)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=757957311)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=757957311)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=757957311)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=757957311)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757939255)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757939255)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757939255)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757939255)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757939255)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757960703)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757960703)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757960703)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757960703)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757960703)",1429.0,2405.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758969050)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758969050)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758969050)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758969050)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758969050)",1427.0,2403.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758764641)",1422.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758764641)",1422.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758764641)",1422.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758764641)",1422.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758764641)",1422.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=758825434)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=758825434)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=758825434)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=758825434)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=758825434)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=758813777)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=758813777)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=758813777)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=758813777)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=758813777)",1419.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=758821655)",1421.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=758821655)",1421.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=758821655)",1421.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=758821655)",1421.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=758821655)",1421.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=758955754)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=758955754)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=758955754)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=758955754)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=758955754)",1418.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=758887954)",1417.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=758887954)",1417.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=758887954)",1417.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=758887954)",1417.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=758887954)",1417.0,2395.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=758812686)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=758812686)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=758812686)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=758812686)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=758812686)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=758811801)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=758811801)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=758811801)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=758811801)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=758811801)",1414.0,2392.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=759298028)",1413.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=759298028)",1413.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=759298028)",1413.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=759298028)",1413.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=759298028)",1413.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758845375)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758845375)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758845375)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758845375)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758845375)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=760777990)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=760777990)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=760777990)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=760777990)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=760777990)",1412.0,2391.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=758864844)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=758864844)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=758864844)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=758864844)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=758864844)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=758947607)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=758947607)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=758947607)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=758947607)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=758947607)",1415.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=759163723)",1413.0,2393.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=759163723)",1413.0,2393.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=759163723)",1413.0,2393.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=759163723)",1413.0,2393.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=759163723)",1413.0,2393.0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=758860397)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=758860397)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=758860397)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=758860397)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=758860397)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=758871843)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=758871843)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=758871843)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=758871843)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=758871843)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=758890198)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=758890198)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=758890198)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=758890198)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=758890198)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=758916290)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=758916290)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=758916290)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=758916290)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=758916290)",1414.0,2394.0
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=758871510)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=758871510)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=758871510)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=758871510)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=758871510)",1416.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=760319155)",1417.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=760319155)",1417.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=760319155)",1417.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=760319155)",1417.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=760319155)",1417.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=759765046)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=759765046)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=759765046)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=759765046)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=759765046)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=759752785)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=759752785)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=759752785)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=759752785)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=759752785)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=759789524)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=759789524)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=759789524)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=759789524)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=759789524)",1416.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=759755419)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=759755419)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=759755419)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=759755419)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=759755419)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=759787766)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=759787766)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=759787766)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=759787766)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=759787766)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=760131400)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=760131400)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=760131400)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=760131400)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=760131400)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=759807730)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=759807730)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=759807730)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=759807730)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=759807730)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=759796648)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=759796648)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=759796648)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=759796648)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=759796648)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=759801141)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=759801141)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=759801141)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=759801141)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=759801141)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=760060401)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=760060401)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=760060401)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=760060401)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=760060401)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=759858793)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=759858793)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=759858793)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=759858793)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=759858793)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=759978771)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=759978771)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=759978771)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=759978771)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=759978771)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=759880391)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=759880391)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=759880391)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=759880391)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=759880391)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=759902012)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=759902012)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=759902012)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=759902012)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=759902012)",1418.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=759847538)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=759847538)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=759847538)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=759847538)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=759847538)",1414.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=759899271)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=759899271)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=759899271)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=759899271)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=759899271)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=761487334)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=761487334)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=761487334)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=761487334)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=761487334)",1415.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=759887764)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=759887764)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=759887764)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=759887764)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=759887764)",1415.0,2396.0
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=759884363)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=759884363)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=759884363)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=759884363)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=759884363)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=759923383)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=759923383)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=759923383)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=759923383)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=759923383)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=759868116)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=759868116)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=759868116)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=759868116)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=759868116)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=759913996)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=759913996)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=759913996)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=759913996)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=759913996)",1414.0,2397.0
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=759963277)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=759963277)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=759963277)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=759963277)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=759963277)",1419.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=760736251)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=760736251)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=760736251)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=760736251)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=760736251)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=761642373)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=761642373)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=761642373)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=761642373)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=761642373)",1417.0,2399.0
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=760771559)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=760771559)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=760771559)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=760771559)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=760771559)",1418.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=760773426)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=760773426)",1416.0,2398.0
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=760773426)",1416.0,2398.0
