stamp,fr_tire_pressure_gauge,fr_tire_pressure
"builtin_interfaces.msg.Time(sec=1751477753, nanosec=754803318)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477753, nanosec=754803318)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477754, nanosec=754907197)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477754, nanosec=754907197)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477754, nanosec=754907197)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477754, nanosec=754907197)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477754, nanosec=754907197)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477755, nanosec=754803166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477755, nanosec=754803166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477755, nanosec=754803166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477755, nanosec=754803166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477755, nanosec=754803166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477756, nanosec=754892858)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477756, nanosec=754892858)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477756, nanosec=754892858)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477756, nanosec=754892858)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477756, nanosec=754892858)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477757, nanosec=754912596)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477757, nanosec=754912596)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477757, nanosec=754912596)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477757, nanosec=754912596)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477757, nanosec=754912596)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477758, nanosec=758198593)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477758, nanosec=758198593)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477758, nanosec=758198593)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477758, nanosec=758198593)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477758, nanosec=758198593)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477759, nanosec=754868376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477759, nanosec=754868376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477759, nanosec=754868376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477759, nanosec=754868376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477759, nanosec=754868376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477760, nanosec=754941934)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477760, nanosec=754941934)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477760, nanosec=754941934)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477760, nanosec=754941934)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477760, nanosec=754941934)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477761, nanosec=754908889)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477761, nanosec=754908889)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477761, nanosec=754908889)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477761, nanosec=754908889)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477761, nanosec=754908889)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477762, nanosec=754848599)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477762, nanosec=754848599)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477762, nanosec=754848599)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477762, nanosec=754848599)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477762, nanosec=754848599)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=754922337)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=754922337)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=754922337)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=754922337)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=754922337)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=754838764)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=754838764)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=754838764)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=754838764)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=754838764)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=755836033)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=755836033)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=755836033)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=755836033)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=755836033)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=755757168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=755757168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=755757168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=755757168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=755757168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=755772535)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=755772535)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=755772535)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=755772535)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=755772535)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=755801465)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=755801465)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=755801465)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=755801465)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=755801465)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=755804644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=755804644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=755804644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=755804644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=755804644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=755817348)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=755817348)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=755817348)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=755817348)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=755817348)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=755832940)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=755832940)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=755832940)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=755832940)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=755832940)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=755808598)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=755808598)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=755808598)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=755808598)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=755808598)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=758470795)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=758470795)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=758470795)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=758470795)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=758470795)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=755865394)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=755865394)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=755865394)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=755865394)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=755865394)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=755880272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=755880272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=755880272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=755880272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=755880272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=755894224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=755894224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=755894224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=755894224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=755894224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=755890719)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=755890719)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=755890719)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=755890719)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=755890719)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=755905382)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=755905382)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=755905382)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=755905382)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=755905382)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=758334166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=758334166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=758334166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=758334166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=758334166)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=755853680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=755853680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=755853680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=755853680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=755853680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=755916613)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=755916613)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=755916613)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=755916613)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=755916613)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=755966395)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=755966395)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=755966395)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=755966395)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=755966395)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=755866146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=755866146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=755866146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=755866146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=755866146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=755848644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=755848644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=755848644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=755848644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=755848644)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=756754646)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=756754646)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=756754646)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=756754646)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=756754646)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=756746042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=756746042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=756746042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=756746042)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=756987327)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=756987327)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=756987327)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=756987327)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=756987327)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=756802639)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=756802639)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=756802639)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=756802639)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=756802639)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=756775021)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=756775021)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=756775021)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=756775021)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=756775021)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758242260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758242260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758242260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758242260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=758242260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=756797573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=756797573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=756797573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=756797573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=756797573)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=756794533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=756794533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=756794533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=756794533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=756794533)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757018232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757018232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757018232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757018232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=757018232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=756818551)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=756818551)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=756818551)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=756818551)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=756818551)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=756934602)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=756934602)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=756934602)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=756934602)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=756934602)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=756816369)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=756816369)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=756816369)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=756816369)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=756816369)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758433414)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758433414)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758433414)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758433414)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=758433414)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=756876624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=756876624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=756876624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=756876624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=756876624)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=756838704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=756838704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=756838704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=756838704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=756838704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=756856397)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=756856397)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=756856397)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=756856397)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=756856397)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=756960146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=756960146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=756960146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=756960146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=756960146)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=756911978)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=756911978)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=756911978)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=756911978)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477802, nanosec=756911978)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757453651)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757453651)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757453651)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757453651)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477803, nanosec=757453651)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757382198)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757382198)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757382198)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757382198)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477804, nanosec=757382198)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758831378)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758831378)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758831378)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758831378)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477805, nanosec=758831378)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758141852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758141852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758141852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758141852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477806, nanosec=758141852)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=757754349)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=757754349)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=757754349)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=757754349)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477807, nanosec=757754349)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=757779285)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=757779285)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=757779285)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=757779285)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477808, nanosec=757779285)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=757772737)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=757772737)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=757772737)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=757772737)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477809, nanosec=757772737)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=757773066)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=757773066)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=757773066)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=757773066)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477810, nanosec=757773066)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=757791260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=757791260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=757791260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=757791260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477811, nanosec=757791260)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=757778947)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=757778947)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=757778947)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=757778947)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477812, nanosec=757778947)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=757799517)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=757799517)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=757799517)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=757799517)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=757799517)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=758242321)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=758242321)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=758242321)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=758242321)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=758242321)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758319420)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758319420)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758319420)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758319420)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=758319420)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=757834691)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=757834691)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=757834691)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=757834691)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=757834691)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=757828107)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=757828107)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=757828107)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=757828107)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=757828107)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=757871159)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=757871159)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=757871159)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=757871159)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=757871159)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=758129121)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=758129121)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=758129121)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=758129121)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=758129121)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=757861366)",0.0,0.0
